Topic 1,Topic 2
justhithim/5.752382924626527e-05,teacherparentromance/6.43220456389653e-05
easilycondemned/5.752382924626527e-05,godsneedprayerbadly/6.43220456389653e-05
feelingoppressedbytheirexistence/5.752382924626527e-05,mutuallyexclusivemagic/6.43220456389653e-05
fembot/5.752382924626527e-05,redemptionfailure/6.43220456389653e-05
chestburster/5.752382924626527e-05,trappedontheastralplane/6.43220456389653e-05
thrillerontheexpress/5.752382924626527e-05,languageofmagic/6.43220456389653e-05
depthdeception/5.752382924626527e-05,barbariantribe/6.43220456389653e-05
thedungages/5.752382924626527e-05,jeannedarchetype/6.43220456389653e-05
eyelessface/5.752382924626527e-05,karmictrickster/6.43220456389653e-05
classifiedinformation/5.752382924626527e-05,sidekickglassceiling/6.43220456389653e-05
morningroutine/5.752382924626527e-05,howdidthatgetinthere/6.43220456389653e-05
motivemisidentification/5.752382924626527e-05,rubberhoselimbs/6.43220456389653e-05
fingertwitchingrevival/5.752382924626527e-05,constructioncatcalls/6.43220456389653e-05
fireballeyeballs/5.752382924626527e-05,sketchcomedy/6.43220456389653e-05
underdogsneverlose/5.752382924626527e-05,weapontwirling/6.43220456389653e-05
nopeekingrequest/5.752382924626527e-05,letmetellyouastory/6.43220456389653e-05
urexample/5.752382924626527e-05,lesbianjock/6.43220456389653e-05
atasteofthelash/5.752382924626527e-05,bailequalsfreedom/6.43220456389653e-05
chandlerslaw/5.752382924626527e-05,rearwindowinvestigation/6.43220456389653e-05
jerktoniceguyplot/5.752382924626527e-05,familyfriendlymaturecontent/6.43220456389653e-05
worldsmostbeautifulwoman/5.752382924626527e-05,obviouspregnancy/6.43220456389653e-05
handguns/5.752382924626527e-05,fictionalsocialnetwork/6.43220456389653e-05
musthavecaffeine/5.752382924626527e-05,tropetelegraphing/6.43220456389653e-05
deathshourglass/5.752382924626527e-05,differentforgirls/6.43220456389653e-05
voidbetweentheworlds/5.752382924626527e-05,petmonstrosity/6.43220456389653e-05
eyetake/5.752382924626527e-05,stationarywings/6.43220456389653e-05
emotionsvsstoicism/5.752382924626527e-05,scholarshipstudent/6.43220456389653e-05
wallbangher/5.752382924626527e-05,finallyfoundthebody/6.43220456389653e-05
whatapieceofjunk/5.752382924626527e-05,thedayofreckoning/6.43220456389653e-05
thevontropefamily/5.752382924626527e-05,ojouringlets/6.43220456389653e-05
thatrussiansquatdance/5.752382924626527e-05,recklesssidekick/6.43220456389653e-05
selectivemagnetism/5.752382924626527e-05,selfdestructivecharge/6.43220456389653e-05
flirtatioussmackontheass/5.752382924626527e-05,instanthomedelivery/6.43220456389653e-05
evolvingmusic/5.752382924626527e-05,actionfashionista/6.43220456389653e-05
theteetotaler/5.752382924626527e-05,killinginselfdefense/6.43220456389653e-05
defensivefeinttrap/5.752382924626527e-05,mistakenage/6.43220456389653e-05
publicexecution/5.752382924626527e-05,pieeyed/6.43220456389653e-05
cradleofloneliness/5.752382924626527e-05,militaryandwarfaretelevision/6.43220456389653e-05
constantlycurious/5.752382924626527e-05,kissedkeepsake/6.43220456389653e-05
whentheplanetsalign/5.752382924626527e-05,fantasyguncontrol/6.43220456389653e-05
contentleak/5.752382924626527e-05,sciencewizard/6.43220456389653e-05
reactivecontinuousscream/5.752382924626527e-05,tintyrant/6.43220456389653e-05
havewemet/5.752382924626527e-05,livingapart/6.43220456389653e-05
deadlygame/5.752382924626527e-05,stopmotion/6.43220456389653e-05
rageagainstthementor/5.752382924626527e-05,afraidoftheirownstrength/6.43220456389653e-05
stalkerwithatesttube/5.752382924626527e-05,sleeplearning/6.43220456389653e-05
vasquezalwaysdies/5.752382924626527e-05,hopelessbossfight/6.43220456389653e-05
whitehairblackheart/5.752382924626527e-05,virtualrealitywarper/6.43220456389653e-05
toomanybelts/5.752382924626527e-05,nonhumanhumanoidhybrid/6.43220456389653e-05
minionshipping/5.752382924626527e-05,crossovervillaininchief/6.43220456389653e-05
translatorbuddy/5.752382924626527e-05,faghag/6.43220456389653e-05
boringinsult/5.752382924626527e-05,limpandlivid/6.43220456389653e-05
multiboobage/5.752382924626527e-05,wuxia/6.43220456389653e-05
simpleyetawesome/5.752382924626527e-05,rescuesex/6.43220456389653e-05
animationleadtime/5.752382924626527e-05,reallyroyaltyreveal/6.43220456389653e-05
braidsbeadsandbuckskins/5.752382924626527e-05,fastaslightning/6.43220456389653e-05
doubleagent/5.752382924626527e-05,orphanedsetup/6.43220456389653e-05
arrestedforheroism/5.752382924626527e-05,losingtheteamspirit/6.43220456389653e-05
multinationalteam/5.752382924626527e-05,shapeshiftingtrickster/6.43220456389653e-05
bigbudgetbeefup/5.752382924626527e-05,medievaleuropeanfantasy/6.43220456389653e-05
bucketboobytrap/5.752382924626527e-05,politiciangueststar/6.43220456389653e-05
atopamountainofcorpses/5.752382924626527e-05,beingpersonalisntprofessional/6.43220456389653e-05
blueisheroic/5.752382924626527e-05,falsecause/6.43220456389653e-05
poirotspeak/5.752382924626527e-05,embarrassmentplot/6.43220456389653e-05
blindweaponmaster/5.752382924626527e-05,hippieparents/6.43220456389653e-05
miraclegromonster/5.752382924626527e-05,madatadream/6.43220456389653e-05
bedlahbabe/5.752382924626527e-05,groundpunch/6.43220456389653e-05
beartrap/5.752382924626527e-05,goodluckgesture/6.43220456389653e-05
baseonwheels/5.752382924626527e-05,warhawk/6.43220456389653e-05
watchitforthememe/5.752382924626527e-05,mirrorsreflecteverything/6.43220456389653e-05
wehavebecomecomplacent/5.752382924626527e-05,clothfu/6.43220456389653e-05
emperorscientist/5.752382924626527e-05,magicaldatabase/6.43220456389653e-05
alltrollsaredifferent/5.752382924626527e-05,plotimmunity/6.43220456389653e-05
discreditedmeme/5.752382924626527e-05,topgod/6.43220456389653e-05
canonlymovetheeyes/5.752382924626527e-05,socialcirclefiller/6.43220456389653e-05
ninetieshair/5.752382924626527e-05,solarandlunar/6.43220456389653e-05
fisherking/5.752382924626527e-05,marionettemaster/6.43220456389653e-05
thebermudatriangle/5.752382924626527e-05,roadrunnervscoyote/6.43220456389653e-05
rooftopconfrontation/5.752382924626527e-05,missingepisode/6.43220456389653e-05
whatsongwasthisagain/5.752382924626527e-05,psychopomp/6.43220456389653e-05
wararc/5.752382924626527e-05,daysoffuturepast/6.43220456389653e-05
dividedwefall/5.752382924626527e-05,vampirebitessuck/6.43220456389653e-05
nowthatsusingyourteeth/5.752382924626527e-05,whodares/6.43220456389653e-05
destructiveromance/5.4647637783952e-05,technologicallyadvancedfoe/6.43220456389653e-05
thegambler/5.4647637783952e-05,showgirlskirt/6.43220456389653e-05
youwouldnthitaguywithglasses/5.4647637783952e-05,dystopiajustifiesthemeans/6.43220456389653e-05
sequelfirst/5.4647637783952e-05,sadtimesmontage/6.43220456389653e-05
vikingfuneral/5.4647637783952e-05,followyournose/6.43220456389653e-05
deadhandshot/5.4647637783952e-05,thebadguysarecops/6.43220456389653e-05
twowordsaddedemphasis/5.4647637783952e-05,trainproblem/6.43220456389653e-05
lastdaytolive/5.4647637783952e-05,robbingthemobbank/6.43220456389653e-05
leavenowitnesses/5.4647637783952e-05,mistakenforforeigner/6.43220456389653e-05
shyfingertwiddling/5.4647637783952e-05,ghostamnesia/6.43220456389653e-05
curseescapeclause/5.4647637783952e-05,meditationpowerup/6.43220456389653e-05
watchingtroyburn/5.4647637783952e-05,unfortunatenames/6.43220456389653e-05
militaryschool/5.4647637783952e-05,notsoomniscientafterall/6.43220456389653e-05
nightofthelivingmooks/5.4647637783952e-05,utilitymagic/6.43220456389653e-05
comicbooksarereal/5.4647637783952e-05,livingdistantancestor/6.43220456389653e-05
snowlems/5.4647637783952e-05,advantageball/6.43220456389653e-05
sensorcharacter/5.4647637783952e-05,hornsofvillainy/6.43220456389653e-05
agonyofthefeet/5.4647637783952e-05,livingclothes/6.43220456389653e-05
monumentaltheft/5.4647637783952e-05,touchtheintangible/6.43220456389653e-05
killthepoor/5.4647637783952e-05,dodgebybraking/6.43220456389653e-05
dyingdeclarationofhate/5.4647637783952e-05,prayerofmalice/6.43220456389653e-05
walkinchimein/5.4647637783952e-05,meddlingparents/6.43220456389653e-05
dontsneakuponmelikethat/5.4647637783952e-05,lonelydollgirl/6.43220456389653e-05
nuntooholy/5.4647637783952e-05,noseshove/6.43220456389653e-05
mookpromotion/5.4647637783952e-05,nosetapping/6.43220456389653e-05
wikiwalk/5.4647637783952e-05,moveinthefrozentime/6.43220456389653e-05
tuckandcover/5.4647637783952e-05,profiling/6.43220456389653e-05
monsterprotectionracket/5.4647637783952e-05,wrongtimetravelsavvy/6.43220456389653e-05
dudewheresmyreward/5.4647637783952e-05,fiveyearplan/6.43220456389653e-05
viewersaremorons/5.4647637783952e-05,elitesaremoreglamorous/6.43220456389653e-05
youngestchildwins/5.4647637783952e-05,neverlendtoafriend/6.43220456389653e-05
dyingcurse/5.4647637783952e-05,childhoodmemorydemolitionteam/6.43220456389653e-05
distractedbymyownsexy/5.4647637783952e-05,encyclopaedicknowledge/6.43220456389653e-05
luckbasedsearchtechnique/5.4647637783952e-05,flyingdutchman/6.43220456389653e-05
loveinteresttraitor/5.4647637783952e-05,wronginsultoffence/6.43220456389653e-05
screwyourself/5.4647637783952e-05,onepersononepower/6.43220456389653e-05
barrierbustingblow/5.4647637783952e-05,neverbringaguntoaknifefight/6.43220456389653e-05
unexpectedsuccessor/5.4647637783952e-05,liveonstage/6.43220456389653e-05
londonenglandsyndrome/5.4647637783952e-05,endoftheworldspecial/6.43220456389653e-05
bodyguardbabes/5.4647637783952e-05,heartinthewrongplace/6.43220456389653e-05
longspeechteatime/5.4647637783952e-05,themedparty/6.43220456389653e-05
jumpingonagrenade/5.4647637783952e-05,themusicmeister/6.43220456389653e-05
didyoudie/5.4647637783952e-05,talkabouttheweather/6.43220456389653e-05
theoryofnarrativecausality/5.4647637783952e-05,oddballdoppelganger/6.43220456389653e-05
shelteredaristocrat/5.4647637783952e-05,pursuethedreamjob/6.43220456389653e-05
backstabbackfire/5.4647637783952e-05,childishpillowfight/6.43220456389653e-05
slidingscaleofrealisticversusfantastic/5.4647637783952e-05,bigelectricswitch/6.43220456389653e-05
youcanbarelystand/5.4647637783952e-05,snowedin/6.43220456389653e-05
gayparee/5.4647637783952e-05,linetogod/6.43220456389653e-05
sexysoakedshirt/5.4647637783952e-05,starkilling/6.43220456389653e-05
wealldiesomeday/5.4647637783952e-05,punctuationchangesthemeaning/6.43220456389653e-05
tunnelking/5.4647637783952e-05,bitingthehandkerchief/6.43220456389653e-05
verbalticname/5.4647637783952e-05,maninthemachine/6.43220456389653e-05
meaninglessmeaningfulwords/5.4647637783952e-05,theworstseatinthehouse/6.43220456389653e-05
aslethalasitneedstobe/5.4647637783952e-05,imnotheretomakefriends/6.43220456389653e-05
accentsarenthereditary/5.4647637783952e-05,egocentricallyreligious/6.43220456389653e-05
dearjohnletter/5.4647637783952e-05,borninanelevator/6.43220456389653e-05
doesntknowtheirownchild/5.4647637783952e-05,theparagonalwaysrebels/6.43220456389653e-05
adoptivepeerparent/5.4647637783952e-05,buffetbuffoonery/6.43220456389653e-05
kiddetective/5.4647637783952e-05,amiright/6.43220456389653e-05
makeupisevil/5.4647637783952e-05,militarysciencefiction/6.43220456389653e-05
thejinx/5.4647637783952e-05,uberwald/6.43220456389653e-05
shiftedtocgi/5.4647637783952e-05,olderthanthedemographic/6.43220456389653e-05
propheciesarealwaysright/5.4647637783952e-05,declarativefinger/6.43220456389653e-05
villainousharlequin/5.4647637783952e-05,subwayssuck/6.43220456389653e-05
welldonedadguy/5.4647637783952e-05,paradoxperson/6.43220456389653e-05
charactersdroppinglikeflies/5.4647637783952e-05,electricjoybuzzer/6.43220456389653e-05
stolencreditbackfire/5.4647637783952e-05,unaccustomedasiamtopublicspeaking/6.43220456389653e-05
regularlyscheduledevil/5.4647637783952e-05,blackgalonwhiteguydrama/6.43220456389653e-05
rebelliousspirit/5.4647637783952e-05,hyperventilationbag/6.43220456389653e-05
outdatedoutfit/5.4647637783952e-05,hilariousinflashback/6.43220456389653e-05
accidentalunfortunategesture/5.4647637783952e-05,partingthesea/6.43220456389653e-05
martialartsuniform/5.4647637783952e-05,bunniesforcuteness/6.43220456389653e-05
culturalstereotypes/5.4647637783952e-05,vampiremonarch/6.43220456389653e-05
redisviolent/5.4647637783952e-05,civilizedanimal/6.43220456389653e-05
tablespace/5.4647637783952e-05,yourmimemakesitreal/6.43220456389653e-05
characterashimself/5.4647637783952e-05,paidharem/6.43220456389653e-05
catshaveninelives/5.4647637783952e-05,sevendirtywords/6.43220456389653e-05
officegolf/5.4647637783952e-05,sleeperstarship/6.43220456389653e-05
reluctantmadscientist/5.4647637783952e-05,highertechspecies/6.43220456389653e-05
youwouldntbelievemeifitoldyou/5.4647637783952e-05,artisticlicensepharmacology/6.43220456389653e-05
mundangerous/5.4647637783952e-05,supermansubstitute/6.43220456389653e-05
chainpain/5.4647637783952e-05,accidentaldancecraze/6.43220456389653e-05
oncekilledamanwithanoodleimplement/5.4647637783952e-05,fantasypantheon/6.43220456389653e-05
deathbyflashback/5.4647637783952e-05,notalwaysevil/6.43220456389653e-05
ominousmusicboxtune/5.4647637783952e-05,passedoverinheritance/6.43220456389653e-05
makesurehesdead/5.4647637783952e-05,boringvacationslideshow/6.43220456389653e-05
machiavelliwaswrong/5.4647637783952e-05,thenewtwenties/6.43220456389653e-05
apronmatron/5.4647637783952e-05,namedlikemyname/6.43220456389653e-05
paranormalgamblingadvantage/5.4647637783952e-05,memorywipingcrew/6.43220456389653e-05
roadapples/5.4647637783952e-05,mascotfighter/6.43220456389653e-05
mobyschtick/5.4647637783952e-05,petcontestepisode/6.43220456389653e-05
pretentiouslatinmotto/5.4647637783952e-05,hollywoodtourettes/6.43220456389653e-05
prohumantranshuman/5.4647637783952e-05,thelivingdead/6.43220456389653e-05
toohungrytobepolite/5.4647637783952e-05,mraltdisney/6.43220456389653e-05
alternatecatchphraseinflection/5.4647637783952e-05,hospitalparadiso/6.43220456389653e-05
beliefmakesyoustupid/5.4647637783952e-05,stopsayingthat/6.43220456389653e-05
preclimaxclimax/5.4647637783952e-05,thepermanentrecord/6.43220456389653e-05
powerbornofmadness/5.4647637783952e-05,cominginhot/6.43220456389653e-05
bigbadslippage/5.4647637783952e-05,henchmenrace/6.43220456389653e-05
thebarnum/5.4647637783952e-05,lamazeclass/6.43220456389653e-05
aspectratioswitch/5.4647637783952e-05,icantsensetheirpresence/6.43220456389653e-05
sheetofglass/5.4647637783952e-05,killerrobot/6.43220456389653e-05
plotcoupon/5.4647637783952e-05,themanmakestheweapon/6.43220456389653e-05
shootthetelevision/5.4647637783952e-05,mouthscreen/6.43220456389653e-05
suckinginlines/5.4647637783952e-05,noyouhangupfirst/6.43220456389653e-05
straightedgeevil/5.4647637783952e-05,bettermanhandlethemurderweapon/6.43220456389653e-05
soursupporter/5.4647637783952e-05,iheardthat/6.43220456389653e-05
singingvoicedissonance/5.4647637783952e-05,discountlesbians/6.43220456389653e-05
foreignlanguagetheme/5.4647637783952e-05,hyperlinkstory/6.43220456389653e-05
bribebackfire/5.4647637783952e-05,timecapsule/6.43220456389653e-05
phlebotinumkilledthedinosaurs/5.4647637783952e-05,egging/6.43220456389653e-05
perceptionfilter/5.4647637783952e-05,employeeofthemonth/6.43220456389653e-05
amateurcast/5.4647637783952e-05,curtaincamouflage/6.43220456389653e-05
ohgodwiththeverbing/5.4647637783952e-05,missconception/6.43220456389653e-05
alessonlearnedtoowell/5.4647637783952e-05,eviloverlooker/6.43220456389653e-05
creepyhighpitchedvoice/5.4647637783952e-05,therealspoofbusters/6.43220456389653e-05
mygrandmacandobetterthanyou/5.4647637783952e-05,healthecutie/6.43220456389653e-05
saltsolution/5.4647637783952e-05,immortalbreaker/6.43220456389653e-05
goodgirlgonebad/5.4647637783952e-05,thundershock/6.43220456389653e-05
girlinthetower/5.4647637783952e-05,ensignnewbie/6.43220456389653e-05
tradesnark/5.4647637783952e-05,toyotatripwire/6.43220456389653e-05
couldntfindalighter/5.4647637783952e-05,thepresentday/6.43220456389653e-05
coveredinmud/5.4647637783952e-05,thetaxi/6.43220456389653e-05
versustitle/5.4647637783952e-05,funnyxray/6.43220456389653e-05
verylooselybasedonatruestory/5.4647637783952e-05,crewofone/6.43220456389653e-05
neardeathclairvoyance/5.4647637783952e-05,badasslongrobe/6.43220456389653e-05
antiadvice/5.4647637783952e-05,mentormascot/6.43220456389653e-05
screwyourultimatum/5.4647637783952e-05,tooslow/6.43220456389653e-05
clockdiscrepancy/5.4647637783952e-05,transplantedhumans/6.43220456389653e-05
mydadcanbeatupyourdad/5.4647637783952e-05,backtobaseform/6.43220456389653e-05
sidekickcreaturenuisance/5.4647637783952e-05,ihateyouvampiredad/6.43220456389653e-05
scriptwank/5.4647637783952e-05,unwittingmugglefriend/6.43220456389653e-05
welcometomyworld/5.4647637783952e-05,inthefuturewestillhaveroombas/6.43220456389653e-05
creatorinjoke/5.4647637783952e-05,bequeathedpower/6.43220456389653e-05
oneshotcharacter/5.4647637783952e-05,meteormove/6.43220456389653e-05
webisode/5.4647637783952e-05,whatifthebabyislikeme/6.43220456389653e-05
mysteriouswatcher/5.4647637783952e-05,occupiersoutofourcountry/6.43220456389653e-05
mudwrestling/5.4647637783952e-05,coygirlishflirtpose/6.43220456389653e-05
weaponsthatsuck/5.4647637783952e-05,youcanalwaystellaliar/6.43220456389653e-05
wheniwasyourage/5.4647637783952e-05,anyonerememberpogs/6.43220456389653e-05
neverworkwithchildrenoranimals/5.4647637783952e-05,theklan/6.43220456389653e-05
nouveauriche/5.4647637783952e-05,crammingthecoffin/6.43220456389653e-05
creepybasement/5.4647637783952e-05,lasthetromance/6.43220456389653e-05
thenothingafterdeath/5.4647637783952e-05,appearanceisintheeyeofthebeholder/6.43220456389653e-05
themetunerap/5.4647637783952e-05,christmasinjuly/6.43220456389653e-05
therearenoadults/5.4647637783952e-05,missingwhitewomansyndrome/6.43220456389653e-05
righthandhottie/5.4647637783952e-05,notsoomniscientcouncilofbickering/6.43220456389653e-05
namesthesame/5.4647637783952e-05,charmperson/6.43220456389653e-05
thickerthanwater/5.4647637783952e-05,ireaditforthearticles/6.43220456389653e-05
threewishes/5.4647637783952e-05,stonersarefunny/6.43220456389653e-05
notimetoexplain/5.4647637783952e-05,statuscellphone/6.43220456389653e-05
colossusclimb/5.4647637783952e-05,ourdarkmatterismysterious/6.43220456389653e-05
humanpincushion/5.4647637783952e-05,loveconfessor/6.43220456389653e-05
notwhatisignedonfor/5.4647637783952e-05,chaosisevil/6.43220456389653e-05
translationmatchmaking/5.4647637783952e-05,tinmantypist/6.43220456389653e-05
whyareyounotmyson/5.4647637783952e-05,flirtingunderfire/6.43220456389653e-05
holdtheline/5.4647637783952e-05,combatcompliment/6.43220456389653e-05
nobrows/5.4647637783952e-05,heightinsult/6.43220456389653e-05
royalwe/5.4647637783952e-05,overshadowedbycontroversy/6.43220456389653e-05
ninetiesantihero/5.4647637783952e-05,soyouweresaying/6.43220456389653e-05
haveyoutriednotbeingamonster/5.4647637783952e-05,alwayswithyou/6.43220456389653e-05
runordie/5.4647637783952e-05,strongerwithage/6.43220456389653e-05
nodelaysforthewicked/5.4647637783952e-05,cockadoodledawn/6.43220456389653e-05
unisexseriesgenderedmerchandise/5.4647637783952e-05,humansarewarriors/6.43220456389653e-05
intimatemarks/5.4647637783952e-05,founderofthekingdom/6.43220456389653e-05
pridebeforeafall/5.4647637783952e-05,inprisonwiththerogues/6.43220456389653e-05
immigrantpatriotism/5.4647637783952e-05,thelastthingyoueversee/6.43220456389653e-05
worldwreckingwave/5.4647637783952e-05,policelineup/6.43220456389653e-05
surferdude/5.4647637783952e-05,spitefulspoiler/6.43220456389653e-05
insubstantialingredients/5.4647637783952e-05,iseethemtoo/6.43220456389653e-05
immediatesequel/5.4647637783952e-05,enemieslist/6.43220456389653e-05
hatessmalltalk/5.4647637783952e-05,memetictroll/6.43220456389653e-05
dudleydorightstopstohelp/5.4647637783952e-05,humancannonball/6.43220456389653e-05
spoilercover/5.4647637783952e-05,girl/6.43220456389653e-05
notenoughtobury/5.4647637783952e-05,surveillancedrone/6.43220456389653e-05
gloveslap/5.4647637783952e-05,allwomenareprudes/6.43220456389653e-05
thegenieknowsjacknicholson/5.4647637783952e-05,bungledhypnotism/6.43220456389653e-05
thethemeparkversion/5.4647637783952e-05,heinzhybrid/6.43220456389653e-05
eyepatchaftertimeskip/5.4647637783952e-05,shrinesandtemples/6.43220456389653e-05
everyproperladyshouldcurtsy/5.4647637783952e-05,notsofakepropweapon/6.43220456389653e-05
stoptrick/5.4647637783952e-05,shoppingcartantics/5.937419597442951e-05
flightstrengthheart/5.4647637783952e-05,musicalnumberannoyance/5.937419597442951e-05
thehighqueen/5.4647637783952e-05,overthetopchristmasdecorations/5.937419597442951e-05
happinessismandatory/5.4647637783952e-05,nonlinearcharacter/5.937419597442951e-05
premiseville/5.4647637783952e-05,unbalancedbyrivalskid/5.937419597442951e-05
theworldsexpertongettingkilled/5.4647637783952e-05,evilmakesyoumonstrous/5.937419597442951e-05
forgottensuperweapon/5.4647637783952e-05,nobodythinksitwillwork/5.937419597442951e-05
drinkingcontest/5.4647637783952e-05,rearwindowhomage/5.937419597442951e-05
notgoodwithpeople/5.4647637783952e-05,innbetweentheworlds/5.937419597442951e-05
notquitebacktonormal/5.4647637783952e-05,weshouldgetanothertape/5.937419597442951e-05
fromdresstodressing/5.4647637783952e-05,hybridallalong/5.937419597442951e-05
iamlegion/5.4647637783952e-05,throwingyourshieldalwaysworks/5.937419597442951e-05
everythingsbetterwithsparkles/5.4647637783952e-05,hairtriggersoundeffect/5.937419597442951e-05
actiongirlfriend/5.4647637783952e-05,insertsong/5.937419597442951e-05
gorgeousperioddress/5.4647637783952e-05,sextourism/5.937419597442951e-05
exploitedimmunity/5.4647637783952e-05,datacrystal/5.937419597442951e-05
psychologicalprojection/5.4647637783952e-05,dontanswerthat/5.937419597442951e-05
theyrecalledpersonalissuesforareason/5.4647637783952e-05,ohcisco/5.937419597442951e-05
inertiaisacruelmistress/5.4647637783952e-05,embarrassingvoicemail/5.937419597442951e-05
icantfeelmylegs/5.4647637783952e-05,backfireonthewitnessstand/5.937419597442951e-05
goodsamaritan/5.4647637783952e-05,nonhumannonbinary/5.937419597442951e-05
gottagetyourheadtogether/5.4647637783952e-05,haremseeker/5.937419597442951e-05
shellshocksilence/5.4647637783952e-05,captureandreplicate/5.937419597442951e-05
homeschooledkids/5.4647637783952e-05,courtlylove/5.937419597442951e-05
howmuchmorecanhetake/5.4647637783952e-05,soulcuttingblade/5.937419597442951e-05
retractableweapon/5.4647637783952e-05,dramaticdeadpan/5.937419597442951e-05
informedobscenity/5.4647637783952e-05,plummetperspective/5.937419597442951e-05
superhumantrafficking/5.4647637783952e-05,lazilygenderflippedname/5.937419597442951e-05
ijustwanttobebadass/5.4647637783952e-05,fauxbafett/5.937419597442951e-05
eternalrecurrence/5.4647637783952e-05,necrocam/5.937419597442951e-05
extremelyprotectivechild/5.4647637783952e-05,goodstepmother/5.937419597442951e-05
crystalball/5.4647637783952e-05,themagocracy/5.937419597442951e-05
improbableuseofaweapon/5.4647637783952e-05,defeatmeansrespect/5.937419597442951e-05
surprisinglyhappyending/5.4647637783952e-05,aplanetnamedzok/5.937419597442951e-05
toughroom/5.4647637783952e-05,fauxtoguide/5.937419597442951e-05
adiposerex/5.4647637783952e-05,manadrain/5.937419597442951e-05
healitwithfire/5.4647637783952e-05,siliconbasedlife/5.937419597442951e-05
followthatcar/5.4647637783952e-05,princecharmless/5.937419597442951e-05
punishmentbox/5.4647637783952e-05,supportpartymember/5.937419597442951e-05
fakeoutfadeout/5.4647637783952e-05,canttakeanythingwithyou/5.937419597442951e-05
revengemyopia/5.4647637783952e-05,alwaysinclassone/5.937419597442951e-05
femalesaremoreinnocent/5.4647637783952e-05,lethaleatery/5.937419597442951e-05
thewallaroundtheworld/5.4647637783952e-05,landfillbeyondthestars/5.937419597442951e-05
floralthemenaming/5.4647637783952e-05,sealedevilinasixpack/5.937419597442951e-05
moralluck/5.4647637783952e-05,spitefulwill/5.937419597442951e-05
astronomiczoom/5.4647637783952e-05,temporalmutability/5.937419597442951e-05
torturedmonster/5.4647637783952e-05,hollywoodprovincialism/5.937419597442951e-05
songsinthekeyoflock/5.4647637783952e-05,temporalthemenaming/5.937419597442951e-05
hellyesmoment/5.4647637783952e-05,superheroschool/5.937419597442951e-05
geniussweettooth/5.4647637783952e-05,headstailsedge/5.937419597442951e-05
firingintheairalot/5.4647637783952e-05,embarrassinghobby/5.937419597442951e-05
kingofallcosmos/5.4647637783952e-05,pluckyofficegirl/5.937419597442951e-05
hatdamage/5.4647637783952e-05,mysteriousbacker/5.937419597442951e-05
nerfarm/5.4647637783952e-05,boxingbattler/5.937419597442951e-05
historicalrapsheet/5.4647637783952e-05,icemagiciswater/5.937419597442951e-05
gagcensor/5.4647637783952e-05,embarrassingrelativeteacher/5.937419597442951e-05
thescrappy/5.4647637783952e-05,henohenomoheji/5.937419597442951e-05
thesheriff/5.4647637783952e-05,plotleveling/5.937419597442951e-05
edgybackwardschairsitting/5.4647637783952e-05,ambulancecut/5.937419597442951e-05
immoralrealityshow/5.4647637783952e-05,moralitychainbeyondthegrave/5.937419597442951e-05
suicidalgotcha/5.4647637783952e-05,randomtransportation/5.937419597442951e-05
fauxdeath/5.4647637783952e-05,bingemontage/5.937419597442951e-05
gettinghotinhere/5.4647637783952e-05,innocentbetabitch/5.937419597442951e-05
fordoomthebelltolls/5.4647637783952e-05,warriorversussorcerer/5.937419597442951e-05
elsewherefic/5.4647637783952e-05,citywideevacuation/5.937419597442951e-05
evilonlyhastowinonce/5.4647637783952e-05,spellingbee/5.937419597442951e-05
invisiblejerkass/5.177144632163874e-05,cantarguewithelves/5.937419597442951e-05
projectiletoast/5.177144632163874e-05,youngentrepreneur/5.937419597442951e-05
resurrectionsickness/5.177144632163874e-05,timetraveltales/5.937419597442951e-05
fatteningthevictim/5.177144632163874e-05,metafic/5.937419597442951e-05
kaleidoscopehair/5.177144632163874e-05,neglectfulprecursors/5.937419597442951e-05
intheirownimage/5.177144632163874e-05,strugglingsinglemother/5.937419597442951e-05
outdamnedspot/5.177144632163874e-05,giantequalsinvincible/5.937419597442951e-05
wildhair/5.177144632163874e-05,diydisaster/5.937419597442951e-05
thepowerofthesun/5.177144632163874e-05,wehavethosetoo/5.937419597442951e-05
multilayerfacade/5.177144632163874e-05,nowdoitagainbackwards/5.937419597442951e-05
eyedialect/5.177144632163874e-05,dependingupontheundependable/5.937419597442951e-05
offendingthecreatorsown/5.177144632163874e-05,talentedbuttrained/5.937419597442951e-05
fatcomicrelief/5.177144632163874e-05,shrunkenorgan/5.937419597442951e-05
greetinggestureconfusion/5.177144632163874e-05,nerdyinhaler/5.937419597442951e-05
obliviousadoption/5.177144632163874e-05,nooneseestheboss/5.937419597442951e-05
thepatienthasleftthebuilding/5.177144632163874e-05,inventingthewheel/5.937419597442951e-05
clowncar/5.177144632163874e-05,maletofemaleuniversaladaptor/5.937419597442951e-05
therealremingtonsteele/5.177144632163874e-05,digyourowngrave/5.937419597442951e-05
itwasagift/5.177144632163874e-05,noiambehindyou/5.937419597442951e-05
coincidentaldodge/5.177144632163874e-05,housefire/5.937419597442951e-05
horrorcomedy/5.177144632163874e-05,triangleshades/5.937419597442951e-05
tomboyishvoice/5.177144632163874e-05,militarysalute/5.937419597442951e-05
fanhater/5.177144632163874e-05,humanhammerthrow/5.937419597442951e-05
consciencemakesyougoback/5.177144632163874e-05,alljewsarecheapskates/5.937419597442951e-05
nomoreforme/5.177144632163874e-05,hyperspeedambush/5.937419597442951e-05
wheresthefuninthat/5.177144632163874e-05,professionalsexed/5.937419597442951e-05
